source_item_id,source_repo,state,importance,paper_title,venue,project_link_or_github_link,paper_link,sort,pdf_path,paper_id,item_type,updated_at
srcitem:1a573ba4f70a,weitianxin__awesome-agentic-reasoning,Wait,B,Plan-and-Act: Improving Planning of Agents for Long-Horizon Tasks,arXiv 2025,N/A,https://arxiv.org/abs/2503.09572,Agentic_Reasoning_Foundational_Agentic_Reasoning_Planning_Reasoning_In_context_Planning_Workflow_Design,paperPDFs/Agentic_Reasoning_Foundational_Agentic_Reasoning_Planning_Reasoning_In_context_Planning_Workflow_Design/arXiv_2025/2025_Plan_and_Act_Improving_Planning_of_Agents_for_Long_Horizon_Tasks.pdf,arxiv:2503.09572,paper,2026-04-14T00:31:05+08:00
srcitem:0575b8ea6f76,weitianxin__awesome-agentic-reasoning,Wait,B,CodePlan: Repository-level Coding using LLMs and Planning,FSE 2024,N/A,https://arxiv.org/abs/2309.12499,Agentic_Reasoning_Foundational_Agentic_Reasoning_Planning_Reasoning_In_context_Planning_Workflow_Design,paperPDFs/Agentic_Reasoning_Foundational_Agentic_Reasoning_Planning_Reasoning_In_context_Planning_Workflow_Design/FSE_2024/2024_CodePlan_Repository_level_Coding_using_LLMs_and_Planning.pdf,arxiv:2309.12499,paper,2026-04-14T00:31:05+08:00
srcitem:6de3909dfee7,weitianxin__awesome-agentic-reasoning,Wait,B,ReAct: Synergizing Reasoning and Acting in Language Models,ICLR 2023,N/A,https://arxiv.org/abs/2210.03629,Agentic_Reasoning_Foundational_Agentic_Reasoning_Planning_Reasoning_In_context_Planning_Workflow_Design,paperPDFs/Agentic_Reasoning_Foundational_Agentic_Reasoning_Planning_Reasoning_In_context_Planning_Workflow_Design/ICLR_2023/2023_ReAct_Synergizing_Reasoning_and_Acting_in_Language_Models.pdf,arxiv:2210.03629,paper,2026-04-14T00:31:05+08:00
srcitem:8e89db016f85,weitianxin__awesome-agentic-reasoning,Wait,B,Mind2Web: Towards a Generalist Agent for the Web,NeurIPS 2023,N/A,https://arxiv.org/abs/2306.06070,Agentic_Reasoning_Foundational_Agentic_Reasoning_Planning_Reasoning_In_context_Planning_Workflow_Design,paperPDFs/Agentic_Reasoning_Foundational_Agentic_Reasoning_Planning_Reasoning_In_context_Planning_Workflow_Design/NeurIPS_2023/2023_Mind2Web_Towards_a_Generalist_Agent_for_the_Web.pdf,arxiv:2306.06070,paper,2026-04-14T00:31:05+08:00
srcitem:90c2eb975de8,weitianxin__awesome-agentic-reasoning,Wait,B,WILBUR: Adaptive In-Context Learning for Robust and Accurate Web Agents,arXiv 2024,N/A,https://arxiv.org/abs/2404.05902,Agentic_Reasoning_Foundational_Agentic_Reasoning_Planning_Reasoning_In_context_Planning_Workflow_Design,paperPDFs/Agentic_Reasoning_Foundational_Agentic_Reasoning_Planning_Reasoning_In_context_Planning_Workflow_Design/arXiv_2024/2024_WILBUR_Adaptive_In_Context_Learning_for_Robust_and_Accurate_Web_Agents.pdf,arxiv:2404.05902,paper,2026-04-14T00:31:05+08:00
srcitem:adc3d5c18e46,weitianxin__awesome-agentic-reasoning,Wait,B,Executable Code Actions Elicit Better LLM Agents,ICML 2024,N/A,https://arxiv.org/abs/2402.01030,Agentic_Reasoning_Foundational_Agentic_Reasoning_Planning_Reasoning_In_context_Planning_Workflow_Design,paperPDFs/Agentic_Reasoning_Foundational_Agentic_Reasoning_Planning_Reasoning_In_context_Planning_Workflow_Design/ICML_2024/2024_Executable_Code_Actions_Elicit_Better_LLM_Agents.pdf,arxiv:2402.01030,paper,2026-04-14T00:31:05+08:00
srcitem:ce72fe58e7a1,weitianxin__awesome-agentic-reasoning,Wait,B,Gorilla: Large Language Model Connected with Massive APIs,NeurIPS 2024,N/A,https://arxiv.org/abs/2305.15334,Agentic_Reasoning_Foundational_Agentic_Reasoning_Planning_Reasoning_In_context_Planning_Workflow_Design,paperPDFs/Agentic_Reasoning_Foundational_Agentic_Reasoning_Planning_Reasoning_In_context_Planning_Workflow_Design/NeurIPS_2024/2024_Gorilla_Large_Language_Model_Connected_with_Massive_APIs.pdf,arxiv:2305.15334,paper,2026-04-14T00:31:05+08:00
srcitem:fda4cb9ad0ac,weitianxin__awesome-agentic-reasoning,Wait,B,Reflexion: Language Agents with Verbal Reinforcement Learning,NeurIPS 2023,N/A,https://arxiv.org/abs/2303.11366,Agentic_Reasoning_Foundational_Agentic_Reasoning_Planning_Reasoning_In_context_Planning_Workflow_Design,paperPDFs/Agentic_Reasoning_Foundational_Agentic_Reasoning_Planning_Reasoning_In_context_Planning_Workflow_Design/NeurIPS_2023/2023_Reflexion_Language_Agents_with_Verbal_Reinforcement_Learning.pdf,arxiv:2303.11366,paper,2026-04-14T00:31:05+08:00
srcitem:a7e84e788024,weitianxin__awesome-agentic-reasoning,Wait,B,CodeNav: Beyond Tool-Use to Using Real-World Codebases with LLM Agents,ACL 2024,N/A,https://arxiv.org/abs/2406.12276,Agentic_Reasoning_Foundational_Agentic_Reasoning_Planning_Reasoning_In_context_Planning_Workflow_Design,paperPDFs/Agentic_Reasoning_Foundational_Agentic_Reasoning_Planning_Reasoning_In_context_Planning_Workflow_Design/ACL_2024/2024_CodeNav_Beyond_Tool_Use_to_Using_Real_World_Codebases_with_LLM_Agents.pdf,arxiv:2406.12276,paper,2026-04-14T00:31:05+08:00
srcitem:6945b74179c5,weitianxin__awesome-agentic-reasoning,Wait,B,MARCO: Multi-Agent Code Optimization with Real-Time Knowledge Integration for High-Performance Computing,arXiv 2025,N/A,https://arxiv.org/abs/2505.03906,Agentic_Reasoning_Foundational_Agentic_Reasoning_Planning_Reasoning_In_context_Planning_Workflow_Design,paperPDFs/Agentic_Reasoning_Foundational_Agentic_Reasoning_Planning_Reasoning_In_context_Planning_Workflow_Design/arXiv_2025/2025_MARCO_Multi_Agent_Code_Optimization_with_Real_Time_Knowledge_Integration_for_High_Performance_Computing.pdf,arxiv:2505.03906,paper,2026-04-14T00:31:05+08:00
srcitem:61963b16fc00,weitianxin__awesome-agentic-reasoning,Wait,B,Enhancing LLM Reasoning with Multi-Path Collaborative Reactive and Reflection Agents,arXiv 2025,N/A,https://arxiv.org/abs/2501.00430,Agentic_Reasoning_Foundational_Agentic_Reasoning_Planning_Reasoning_In_context_Planning_Workflow_Design,paperPDFs/Agentic_Reasoning_Foundational_Agentic_Reasoning_Planning_Reasoning_In_context_Planning_Workflow_Design/arXiv_2025/2025_Enhancing_LLM_Reasoning_with_Multi_Path_Collaborative_Reactive_and_Reflection_Agents.pdf,arxiv:2501.00430,paper,2026-04-14T00:31:05+08:00
srcitem:00379cabdd1e,weitianxin__awesome-agentic-reasoning,Wait,B,Pre-Act: Multi-Step Planning and Reasoning Improves Acting in LLM Agents,arXiv 2025,N/A,https://arxiv.org/abs/2505.09970,Agentic_Reasoning_Foundational_Agentic_Reasoning_Planning_Reasoning_In_context_Planning_Workflow_Design,paperPDFs/Agentic_Reasoning_Foundational_Agentic_Reasoning_Planning_Reasoning_In_context_Planning_Workflow_Design/arXiv_2025/2025_Pre_Act_Multi_Step_Planning_and_Reasoning_Improves_Acting_in_LLM_Agents.pdf,arxiv:2505.09970,paper,2026-04-14T00:31:05+08:00
srcitem:1e0fe45eda78,weitianxin__awesome-agentic-reasoning,Wait,B,REST meets ReAct: Self-Improvement for Multi-Step Reasoning LLM Agent,arXiv 2023,N/A,https://arxiv.org/abs/2312.10003,Agentic_Reasoning_Foundational_Agentic_Reasoning_Planning_Reasoning_In_context_Planning_Workflow_Design,paperPDFs/Agentic_Reasoning_Foundational_Agentic_Reasoning_Planning_Reasoning_In_context_Planning_Workflow_Design/arXiv_2023/2023_REST_meets_ReAct_Self_Improvement_for_Multi_Step_Reasoning_LLM_Agent.pdf,arxiv:2312.10003,paper,2026-04-14T00:31:05+08:00
srcitem:24bd6b9f6161,weitianxin__awesome-agentic-reasoning,Wait,B,Self-Planning Code Generation with Large Language Models,TOSEM 2023,N/A,https://arxiv.org/abs/2303.06689,Agentic_Reasoning_Foundational_Agentic_Reasoning_Planning_Reasoning_In_context_Planning_Workflow_Design,paperPDFs/Agentic_Reasoning_Foundational_Agentic_Reasoning_Planning_Reasoning_In_context_Planning_Workflow_Design/TOSEM_2023/2023_Self_Planning_Code_Generation_with_Large_Language_Models.pdf,arxiv:2303.06689,paper,2026-04-14T00:31:05+08:00
srcitem:4807ba948413,weitianxin__awesome-agentic-reasoning,Wait,B,"LM-Nav: Robotic Navigation with Large Pre-Trained Models of Language, Vision, and Action",CoRL 2022,N/A,https://arxiv.org/abs/2207.04429,Agentic_Reasoning_Foundational_Agentic_Reasoning_Planning_Reasoning_In_context_Planning_Workflow_Design,paperPDFs/Agentic_Reasoning_Foundational_Agentic_Reasoning_Planning_Reasoning_In_context_Planning_Workflow_Design/CoRL_2022/2022_LM_Nav_Robotic_Navigation_with_Large_Pre_Trained_Models_of_Language_Vision_and_Action.pdf,arxiv:2207.04429,paper,2026-04-14T00:31:05+08:00
srcitem:36792b104097,weitianxin__awesome-agentic-reasoning,Wait,B,Tree of Thoughts: Deliberate Problem Solving with Large Language Models,NeurIPS 2023,N/A,https://arxiv.org/abs/2305.10601,Agentic_Reasoning_Foundational_Agentic_Reasoning_Planning_Reasoning_In_context_Planning_Tree_Search_Algorithm_Simulation,paperPDFs/Agentic_Reasoning_Foundational_Agentic_Reasoning_Planning_Reasoning_In_context_Planning_Tree_Search_Algorithm_Simulation/NeurIPS_2023/2023_Tree_of_Thoughts_Deliberate_Problem_Solving_with_Large_Language_Models.pdf,arxiv:2305.10601,paper,2026-04-14T00:31:05+08:00
srcitem:a5e42ee0ba4d,weitianxin__awesome-agentic-reasoning,Wait,B,Tree Search for Language Model Agents,arXiv 2024,N/A,https://arxiv.org/abs/2407.01476,Agentic_Reasoning_Foundational_Agentic_Reasoning_Planning_Reasoning_In_context_Planning_Tree_Search_Algorithm_Simulation,paperPDFs/Agentic_Reasoning_Foundational_Agentic_Reasoning_Planning_Reasoning_In_context_Planning_Tree_Search_Algorithm_Simulation/arXiv_2024/2024_Tree_Search_for_Language_Model_Agents.pdf,arxiv:2407.01476,paper,2026-04-14T00:31:05+08:00
srcitem:550962c0526f,weitianxin__awesome-agentic-reasoning,Wait,B,Tree-Planner: Efficient Planning with Large Language Models,ICLR 2024,N/A,https://arxiv.org/abs/2310.08582,Agentic_Reasoning_Foundational_Agentic_Reasoning_Planning_Reasoning_In_context_Planning_Tree_Search_Algorithm_Simulation,paperPDFs/Agentic_Reasoning_Foundational_Agentic_Reasoning_Planning_Reasoning_In_context_Planning_Tree_Search_Algorithm_Simulation/ICLR_2024/2024_Tree_Planner_Efficient_Planning_with_Large_Language_Models.pdf,arxiv:2310.08582,paper,2026-04-14T00:31:05+08:00
srcitem:77e738934f4e,weitianxin__awesome-agentic-reasoning,Wait,B,Q: Improving Multi-step Reasoning for LLMs with Deliberative Planning,arXiv 2024,N/A,https://arxiv.org/abs/2406.14283,Agentic_Reasoning_Foundational_Agentic_Reasoning_Planning_Reasoning_In_context_Planning_Tree_Search_Algorithm_Simulation,paperPDFs/Agentic_Reasoning_Foundational_Agentic_Reasoning_Planning_Reasoning_In_context_Planning_Tree_Search_Algorithm_Simulation/arXiv_2024/2024_Q_Improving_Multi_step_Reasoning_for_LLMs_with_Deliberative_Planning.pdf,arxiv:2406.14283,paper,2026-04-14T00:31:05+08:00
srcitem:b1e1e0abbecd,weitianxin__awesome-agentic-reasoning,Wait,B,LLM-A: Large Language Model Enhanced Incremental Heuristic Search on Path Planning,EMNLP 2024,N/A,https://arxiv.org/abs/2407.02511,Agentic_Reasoning_Foundational_Agentic_Reasoning_Planning_Reasoning_In_context_Planning_Tree_Search_Algorithm_Simulation,paperPDFs/Agentic_Reasoning_Foundational_Agentic_Reasoning_Planning_Reasoning_In_context_Planning_Tree_Search_Algorithm_Simulation/EMNLP_2024/2024_LLM_A_Large_Language_Model_Enhanced_Incremental_Heuristic_Search_on_Path_Planning.pdf,arxiv:2407.02511,paper,2026-04-14T00:31:05+08:00
srcitem:1923b80b6e40,weitianxin__awesome-agentic-reasoning,Wait,B,Multimodal Chain-of-Thought Reasoning in Language Models,arXiv 2023,N/A,https://arxiv.org/abs/2302.00923,Agentic_Reasoning_Foundational_Agentic_Reasoning_Planning_Reasoning_In_context_Planning_Tree_Search_Algorithm_Simulation,paperPDFs/Agentic_Reasoning_Foundational_Agentic_Reasoning_Planning_Reasoning_In_context_Planning_Tree_Search_Algorithm_Simulation/arXiv_2023/2023_Multimodal_Chain_of_Thought_Reasoning_in_Language_Models.pdf,arxiv:2302.00923,paper,2026-04-14T00:31:05+08:00
srcitem:189a5a44f41f,weitianxin__awesome-agentic-reasoning,Wait,B,Reasoning with Language Model is Planning with World Model,NeurIPS 2023,N/A,https://arxiv.org/abs/2305.14992,Agentic_Reasoning_Foundational_Agentic_Reasoning_Planning_Reasoning_In_context_Planning_Tree_Search_Algorithm_Simulation,paperPDFs/Agentic_Reasoning_Foundational_Agentic_Reasoning_Planning_Reasoning_In_context_Planning_Tree_Search_Algorithm_Simulation/NeurIPS_2023/2023_Reasoning_with_Language_Model_is_Planning_with_World_Model.pdf,arxiv:2305.14992,paper,2026-04-14T00:31:05+08:00
srcitem:07971ddbb4b3,weitianxin__awesome-agentic-reasoning,Wait,B,Agent Q: Advanced Reasoning and Learning for Autonomous AI Agents,arXiv 2024,N/A,https://arxiv.org/abs/2408.07199,Agentic_Reasoning_Foundational_Agentic_Reasoning_Planning_Reasoning_In_context_Planning_Tree_Search_Algorithm_Simulation,paperPDFs/Agentic_Reasoning_Foundational_Agentic_Reasoning_Planning_Reasoning_In_context_Planning_Tree_Search_Algorithm_Simulation/arXiv_2024/2024_Agent_Q_Advanced_Reasoning_and_Learning_for_Autonomous_AI_Agents.pdf,arxiv:2408.07199,paper,2026-04-14T00:31:05+08:00
srcitem:89b4f3b63919,weitianxin__awesome-agentic-reasoning,Wait,B,Monte Carlo Tree Search Boosts Reasoning via Iterative Preference Learning,arXiv 2024,N/A,https://arxiv.org/abs/2405.00451,Agentic_Reasoning_Foundational_Agentic_Reasoning_Planning_Reasoning_In_context_Planning_Tree_Search_Algorithm_Simulation,paperPDFs/Agentic_Reasoning_Foundational_Agentic_Reasoning_Planning_Reasoning_In_context_Planning_Tree_Search_Algorithm_Simulation/arXiv_2024/2024_Monte_Carlo_Tree_Search_Boosts_Reasoning_via_Iterative_Preference_Learning.pdf,arxiv:2405.00451,paper,2026-04-14T00:31:05+08:00
srcitem:a569e95bda0f,weitianxin__awesome-agentic-reasoning,Wait,B,Prompt-Based Monte-Carlo Tree Search for Goal-Oriented Dialogue Policy Planning,EMNLP 2023,N/A,https://arxiv.org/abs/2305.13660,Agentic_Reasoning_Foundational_Agentic_Reasoning_Planning_Reasoning_In_context_Planning_Tree_Search_Algorithm_Simulation,paperPDFs/Agentic_Reasoning_Foundational_Agentic_Reasoning_Planning_Reasoning_In_context_Planning_Tree_Search_Algorithm_Simulation/EMNLP_2023/2023_Prompt_Based_Monte_Carlo_Tree_Search_for_Goal_Oriented_Dialogue_Policy_Planning.pdf,arxiv:2305.13660,paper,2026-04-14T00:31:05+08:00
srcitem:89a66df27792,weitianxin__awesome-agentic-reasoning,Wait,B,Large Language Models as Tool Makers,ICLR 2024,N/A,https://arxiv.org/abs/2305.17126,Agentic_Reasoning_Foundational_Agentic_Reasoning_Planning_Reasoning_In_context_Planning_Tree_Search_Algorithm_Simulation,paperPDFs/Agentic_Reasoning_Foundational_Agentic_Reasoning_Planning_Reasoning_In_context_Planning_Tree_Search_Algorithm_Simulation/ICLR_2024/2024_Large_Language_Models_as_Tool_Makers.pdf,arxiv:2305.17126,paper,2026-04-14T00:31:05+08:00
srcitem:8f79e18f748d,weitianxin__awesome-agentic-reasoning,Wait,B,Everything of Thoughts: Defying the Law of Penrose Triangle for Thought Generation,ACL 2024,N/A,https://arxiv.org/abs/2311.04254,Agentic_Reasoning_Foundational_Agentic_Reasoning_Planning_Reasoning_In_context_Planning_Tree_Search_Algorithm_Simulation,paperPDFs/Agentic_Reasoning_Foundational_Agentic_Reasoning_Planning_Reasoning_In_context_Planning_Tree_Search_Algorithm_Simulation/ACL_2024/2024_Everything_of_Thoughts_Defying_the_Law_of_Penrose_Triangle_for_Thought_Generation.pdf,arxiv:2311.04254,paper,2026-04-14T00:31:05+08:00
srcitem:ef8d4870cb41,weitianxin__awesome-agentic-reasoning,Wait,B,Alphazero-like Tree-Search can Guide Large Language Model Decoding and Training,arXiv 2023,N/A,https://arxiv.org/abs/2309.17179,Agentic_Reasoning_Foundational_Agentic_Reasoning_Planning_Reasoning_In_context_Planning_Tree_Search_Algorithm_Simulation,paperPDFs/Agentic_Reasoning_Foundational_Agentic_Reasoning_Planning_Reasoning_In_context_Planning_Tree_Search_Algorithm_Simulation/arXiv_2023/2023_Alphazero_like_Tree_Search_can_Guide_Large_Language_Model_Decoding_and_Training.pdf,arxiv:2309.17179,paper,2026-04-14T00:31:05+08:00
srcitem:89284f02f7a7,weitianxin__awesome-agentic-reasoning,Wait,B,Broaden your SCOPE! Efficient Multi-turn Conversation Planning for LLMs with Semantic Space,arXiv 2025,N/A,https://arxiv.org/abs/2503.11586,Agentic_Reasoning_Foundational_Agentic_Reasoning_Planning_Reasoning_In_context_Planning_Tree_Search_Algorithm_Simulation,paperPDFs/Agentic_Reasoning_Foundational_Agentic_Reasoning_Planning_Reasoning_In_context_Planning_Tree_Search_Algorithm_Simulation/arXiv_2025/2025_Broaden_your_SCOPE!_Efficient_Multi_turn_Conversation_Planning_for_LLMs_with_Semantic_Space.pdf,arxiv:2503.11586,paper,2026-04-14T00:31:05+08:00
srcitem:c87512fc6dba,weitianxin__awesome-agentic-reasoning,Wait,B,Self-Evaluation Guided Beam Search for Reasoning,NeurIPS 2023,N/A,https://arxiv.org/abs/2305.00633,Agentic_Reasoning_Foundational_Agentic_Reasoning_Planning_Reasoning_In_context_Planning_Tree_Search_Algorithm_Simulation,paperPDFs/Agentic_Reasoning_Foundational_Agentic_Reasoning_Planning_Reasoning_In_context_Planning_Tree_Search_Algorithm_Simulation/NeurIPS_2023/2023_Self_Evaluation_Guided_Beam_Search_for_Reasoning.pdf,arxiv:2305.00633,paper,2026-04-14T00:31:05+08:00
srcitem:14ca272e67d6,weitianxin__awesome-agentic-reasoning,Wait,B,PathFinder: Multimodal Multi-Agent Medical Diagnosis Framework,arXiv 2025,N/A,https://arxiv.org/abs/2502.08916,Agentic_Reasoning_Foundational_Agentic_Reasoning_Planning_Reasoning_In_context_Planning_Tree_Search_Algorithm_Simulation,paperPDFs/Agentic_Reasoning_Foundational_Agentic_Reasoning_Planning_Reasoning_In_context_Planning_Tree_Search_Algorithm_Simulation/arXiv_2025/2025_PathFinder_Multimodal_Multi_Agent_Medical_Diagnosis_Framework.pdf,arxiv:2502.08916,paper,2026-04-14T00:31:05+08:00
srcitem:69debf89b977,weitianxin__awesome-agentic-reasoning,Wait,B,Discriminator-Guided Embodied Planning for LLM Agent,ICLR 2025,N/A,https://openreview.net/forum?id=TjP1d8PP8l,Agentic_Reasoning_Foundational_Agentic_Reasoning_Planning_Reasoning_In_context_Planning_Tree_Search_Algorithm_Simulation,paperPDFs/Agentic_Reasoning_Foundational_Agentic_Reasoning_Planning_Reasoning_In_context_Planning_Tree_Search_Algorithm_Simulation/ICLR_2025/2025_Discriminator_Guided_Embodied_Planning_for_LLM_Agent.pdf,openreview:TjP1d8PP8l,paper,2026-04-14T00:31:05+08:00
srcitem:bd471f9802e1,weitianxin__awesome-agentic-reasoning,Wait,B,Stream of Search (SoS): Learning to Search in Language,arXiv 2024,N/A,https://arxiv.org/abs/2404.03683,Agentic_Reasoning_Foundational_Agentic_Reasoning_Planning_Reasoning_In_context_Planning_Tree_Search_Algorithm_Simulation,paperPDFs/Agentic_Reasoning_Foundational_Agentic_Reasoning_Planning_Reasoning_In_context_Planning_Tree_Search_Algorithm_Simulation/arXiv_2024/2024_Stream_of_Search_(SoS)_Learning_to_Search_in_Language.pdf,arxiv:2404.03683,paper,2026-04-14T00:31:05+08:00
srcitem:411370bef759,weitianxin__awesome-agentic-reasoning,Wait,B,System-1.x: Learning to Balance Fast and Slow Planning with Language Models,arXiv 2024,N/A,https://arxiv.org/abs/2407.14414,Agentic_Reasoning_Foundational_Agentic_Reasoning_Planning_Reasoning_In_context_Planning_Tree_Search_Algorithm_Simulation,paperPDFs/Agentic_Reasoning_Foundational_Agentic_Reasoning_Planning_Reasoning_In_context_Planning_Tree_Search_Algorithm_Simulation/arXiv_2024/2024_System_1.x_Learning_to_Balance_Fast_and_Slow_Planning_with_Language_Models.pdf,arxiv:2407.14414,paper,2026-04-14T00:31:05+08:00
srcitem:e03d0b5fdce1,weitianxin__awesome-agentic-reasoning,Wait,B,Agent-E: From Autonomous Web Navigation to Foundational Design Principles in Agentic Systems,arXiv 2024,N/A,https://arxiv.org/abs/2407.13032,Agentic_Reasoning_Foundational_Agentic_Reasoning_Planning_Reasoning_In_context_Planning_Tree_Search_Algorithm_Simulation,paperPDFs/Agentic_Reasoning_Foundational_Agentic_Reasoning_Planning_Reasoning_In_context_Planning_Tree_Search_Algorithm_Simulation/arXiv_2024/2024_Agent_E_From_Autonomous_Web_Navigation_to_Foundational_Design_Principles_in_Agentic_Systems.pdf,arxiv:2407.13032,paper,2026-04-14T00:31:05+08:00
